listener,psi_star,alpha,c,switch_type,mean_abias,abias_r150,std_150
switch,high,3.0,3.5,hard,0.03381876802949112,0.006755913180112845,0.013210075710368016
switch,high,3.0,3.5,hard_amnesic,0.041512047416269786,0.010523875540494925,0.017554990573118403
switch,high,3.0,3.5,soft,0.04683374057827394,0.015735155546665203,0.01357927300359637
switch,high,5.0,2.0,hard,0.03594884781126182,0.007640253168344502,0.01383788104934692
switch,high,5.0,2.0,hard_amnesic,0.03936550306284429,0.008664314976334577,0.015190772271062341
switch,high,5.0,2.0,soft,0.04113726257884503,0.010961075752973563,0.014349687179739275
switch,high,5.0,3.5,hard,0.03610192953733604,0.007626234132051472,0.013755163961528611
switch,high,5.0,3.5,hard_amnesic,0.04027289178119104,0.009683556479215625,0.016003817832681778
switch,high,5.0,3.5,soft,0.042644101871709035,0.012139101004600531,0.013585053755552351
switch,high,10.0,2.0,hard,0.0341577409580946,0.0060059790879488035,0.011771501320896164
switch,high,10.0,2.0,hard_amnesic,0.039536450040022535,0.008948243835568434,0.01418281928582428
switch,high,10.0,2.0,soft,0.04250186453715961,0.009439592513442046,0.013911582941846207
switch,high,10.0,3.5,hard,0.03426243407166005,0.0060059790879488035,0.011771501320896164
switch,high,10.0,3.5,hard_amnesic,0.040464902067760634,0.009335625362396247,0.014580444698025132
switch,high,10.0,3.5,soft,0.04438545726593336,0.010782171830534943,0.014035382360054399
switch,inf,1.5,2.0,hard,0.01625034693994125,0.0015281938731670384,0.003389617272055432
switch,inf,1.5,2.0,hard_amnesic,0.01740027817684412,0.0017903654426336293,0.003981164751984743
switch,inf,1.5,2.0,soft,0.016071726289570334,0.0014534100234508522,0.003267804851198613
switch,inf,1.5,3.5,hard,0.01594938366742929,0.0013951775521039971,0.003178627421183535
switch,inf,1.5,3.5,hard_amnesic,0.015944142007549605,0.0013951769560575495,0.0031784852170739556
switch,inf,1.5,3.5,soft,0.015957836862524354,0.0013951774328947075,0.0031785580903296593
switch,inf,3.0,2.0,hard,0.012592144087255003,0.0002777737021446234,0.0010483264864828098
switch,inf,3.0,2.0,hard_amnesic,0.013748435331940654,0.0004922965586185462,0.0014716100646459396
switch,inf,3.0,2.0,soft,0.012528863098144532,0.0002694628477096563,0.0010094267629428633
switch,inf,3.0,3.5,hard,0.012486364759445192,0.00026977636814117493,0.0010083164820529715
switch,inf,3.0,3.5,hard_amnesic,0.012526401468118033,0.00027165230512619075,0.0010314199606358968
switch,inf,3.0,3.5,soft,0.012465523385922116,0.00026977618932724057,0.0010082835697898488
switch,inf,5.0,2.0,hard,0.012143756609936556,0.00028952641785144785,0.0008277895340407879
switch,inf,5.0,2.0,hard_amnesic,0.013209058903197452,0.0009916080147027964,0.001824686047769698
switch,inf,5.0,2.0,soft,0.012140289816180868,0.0002901981770992277,0.000830661591349972
switch,inf,5.0,3.5,hard,0.012104108954687916,0.00028951831161975843,0.0008274380059129936
switch,inf,5.0,3.5,hard_amnesic,0.012160001054743928,0.0002924834489822385,0.000851653885668578
switch,inf,5.0,3.5,soft,0.012109926741182806,0.000289630204439163,0.0008283574575365151
switch,inf,10.0,2.0,hard,0.010814842084467414,0.0002615493267774589,0.0007402355370727889
switch,inf,10.0,2.0,hard_amnesic,0.01209931945961714,0.0007272479802370078,0.0012029065424740593
switch,inf,10.0,2.0,soft,0.0108067233307759,0.00027084729373455117,0.0007456759888908599
switch,inf,10.0,3.5,hard,0.010785853756745659,0.0002615493267774589,0.0007402354835726726
switch,inf,10.0,3.5,hard_amnesic,0.011106192492504918,0.000263322430849076,0.0007599474158901216
switch,inf,10.0,3.5,soft,0.010787207574069504,0.000261340785026551,0.000738222912535307
switch,low,1.5,2.0,hard,0.03013596816366911,0.006518323457241059,0.012120105269225903
switch,low,1.5,2.0,hard_amnesic,0.03836368018054962,0.010835556074976922,0.017239280861397106
switch,low,1.5,2.0,soft,0.034882337824821474,0.008279151290655137,0.011600525773136156
switch,low,1.5,3.5,hard,0.0342081649598082,0.006784599512815477,0.0104575328762849
switch,low,1.5,3.5,hard_amnesic,0.04410490304358801,0.019929717826843267,0.02526102318727544
switch,low,1.5,3.5,soft,0.040548283522168806,0.014523787856101991,0.011712055710129277
switch,low,3.0,2.0,hard,0.03438088572482269,0.009283811965584756,0.014799831708515284
switch,low,3.0,2.0,hard_amnesic,0.03966434662622213,0.01146559235751629,0.016829708357729144
switch,low,3.0,2.0,soft,0.0408180723790129,0.012394131049513818,0.014537654062655975
switch,low,3.0,3.5,hard,0.035174004704634346,0.00883429611027241,0.013856833393438591
switch,low,3.0,3.5,hard_amnesic,0.043098092636923,0.012830839651823045,0.01902825024788359
switch,low,3.0,3.5,soft,0.05023814834219218,0.018584159547090532,0.015027657664321395
switch,low,5.0,2.0,hard,0.03643703002780676,0.00897152687907219,0.01422989533277888
switch,low,5.0,2.0,hard_amnesic,0.039483555912673475,0.010266339093446732,0.01569402873573051
switch,low,5.0,2.0,soft,0.04252482794672251,0.012320644754171372,0.015714067132126162
switch,low,5.0,3.5,hard,0.03672014098230998,0.009050469154119492,0.01420358825074237
switch,low,5.0,3.5,hard_amnesic,0.04030716221471627,0.01107543687224388,0.017325227478847068
switch,low,5.0,3.5,soft,0.0444452425022324,0.014269924604892731,0.014689728907455332
switch,low,10.0,2.0,hard,0.03634112203566234,0.0074144336670637166,0.01252504859751923
switch,low,10.0,2.0,hard_amnesic,0.04175440253031254,0.010170677703619006,0.014539160818344216
switch,low,10.0,2.0,soft,0.04477105138897895,0.010257751846313478,0.014350008233725047
switch,low,10.0,3.5,hard,0.03636775965255499,0.0074144336670637166,0.01252504859751923
switch,low,10.0,3.5,hard_amnesic,0.04249043769641717,0.010820198488235478,0.015197160977269105
switch,low,10.0,3.5,soft,0.046647907182057705,0.011899852403998377,0.014685424925780352
vig,high,1.5,2.0,hard,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,1.5,2.0,hard_amnesic,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,1.5,2.0,soft,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,1.5,3.5,hard,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,1.5,3.5,hard_amnesic,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,1.5,3.5,soft,0.02878705563563109,0.007674216860532762,0.012498534889560275
vig,high,3.0,2.0,hard,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,3.0,2.0,hard_amnesic,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,3.0,2.0,soft,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,3.0,3.5,hard,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,3.0,3.5,hard_amnesic,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,3.0,3.5,soft,0.032821606734057276,0.007222462660074239,0.014212557973179116
vig,high,5.0,2.0,hard,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,5.0,2.0,hard_amnesic,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,5.0,2.0,soft,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,5.0,3.5,hard,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,5.0,3.5,hard_amnesic,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,5.0,3.5,soft,0.03586953232626121,0.0076413055479526565,0.01384329194037318
vig,high,10.0,2.0,hard,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,high,10.0,2.0,hard_amnesic,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,high,10.0,2.0,soft,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,high,10.0,3.5,hard,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,high,10.0,3.5,hard_amnesic,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,high,10.0,3.5,soft,0.0341296229249239,0.0060059790879488035,0.011771501320896164
vig,inf,1.5,2.0,hard,0.01668716551301877,0.0015472459465265278,0.003521613012865677
vig,inf,1.5,2.0,hard_amnesic,0.01668716551301877,0.0015472459465265278,0.003521613012865677
vig,inf,1.5,2.0,soft,0.01668716551301877,0.0015472459465265278,0.003521613012865677
vig,inf,1.5,3.5,hard,0.01668716551301877,0.0015472459465265278,0.003521613012865677
vig,inf,1.5,3.5,hard_amnesic,0.01668716551301877,0.0015472459465265278,0.003521613012865677
