listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
cred,low,3.0,2.0,hard,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,2.0,hard,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,2.0,hard,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,3.0,2.0,hard_amnesic,0.1,0.07485893835326038,0.07602956093847751,0.017450624253274327
cred,low,3.0,2.0,hard_amnesic,0.3,0.019089698791305218,0.003599422603845587,0.007728653697013215
cred,low,3.0,2.0,hard_amnesic,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,2.0,hard_amnesic,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,2.0,hard_amnesic,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,3.0,2.0,soft,0.1,0.07485893835326038,0.07602956093847751,0.017450624253274327
cred,low,3.0,2.0,soft,0.3,0.019089698791305218,0.003599422603845587,0.007728653697013215
cred,low,3.0,2.0,soft,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,2.0,soft,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,2.0,soft,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,3.0,3.5,hard,0.1,0.07485893835326038,0.07602956093847751,0.017450624253274327
cred,low,3.0,3.5,hard,0.3,0.019089698791305218,0.003599422603845587,0.007728653697013215
cred,low,3.0,3.5,hard,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,3.5,hard,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,3.5,hard,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,3.0,3.5,hard_amnesic,0.1,0.07485893835326038,0.07602956093847751,0.017450624253274327
cred,low,3.0,3.5,hard_amnesic,0.3,0.019089698791305218,0.003599422603845587,0.007728653697013215
cred,low,3.0,3.5,hard_amnesic,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,3.5,hard_amnesic,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,3.5,hard_amnesic,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,3.0,3.5,soft,0.1,0.07485893835326038,0.07602956093847751,0.017450624253274327
cred,low,3.0,3.5,soft,0.3,0.019089698791305218,0.003599422603845587,0.007728653697013215
cred,low,3.0,3.5,soft,0.5,0.09985579647421837,0.07144730895757676,0.018662659500259905
cred,low,3.0,3.5,soft,0.7,0.03192742081185182,0.0020067808628082416,0.0036864097922443763
cred,low,3.0,3.5,soft,0.9,0.1140573146303495,0.09516417503356936,0.004590505457285871
cred,low,5.0,2.0,hard,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,2.0,hard,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,2.0,hard,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,2.0,hard,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,2.0,hard,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,5.0,2.0,hard_amnesic,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,2.0,hard_amnesic,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,2.0,hard_amnesic,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,2.0,hard_amnesic,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,2.0,hard_amnesic,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,5.0,2.0,soft,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,2.0,soft,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,2.0,soft,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,2.0,soft,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,2.0,soft,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,5.0,3.5,hard,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,3.5,hard,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,3.5,hard,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,3.5,hard,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,3.5,hard,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,5.0,3.5,hard_amnesic,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,3.5,hard_amnesic,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,3.5,hard_amnesic,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,3.5,hard_amnesic,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,3.5,hard_amnesic,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,5.0,3.5,soft,0.1,0.08272894834478699,0.09240009807050228,0.008859804088137935
cred,low,5.0,3.5,soft,0.3,0.019511002290646225,0.0056679529249668015,0.007700878215728153
cred,low,5.0,3.5,soft,0.5,0.1240965332686901,0.09984583169221878,0.01480447168869432
cred,low,5.0,3.5,soft,0.7,0.04287831298708915,0.0027900135517120407,0.0026258278161185446
cred,low,5.0,3.5,soft,0.9,0.12635336313843729,0.0999947088956833,0.00020009569760077284
cred,low,10.0,2.0,hard,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,2.0,hard,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,2.0,hard,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,2.0,hard,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,2.0,hard,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
cred,low,10.0,2.0,hard_amnesic,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,2.0,hard_amnesic,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,2.0,hard_amnesic,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,2.0,hard_amnesic,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,2.0,hard_amnesic,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
cred,low,10.0,2.0,soft,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,2.0,soft,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,2.0,soft,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,2.0,soft,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,2.0,soft,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
cred,low,10.0,3.5,hard,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,3.5,hard,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,3.5,hard,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,3.5,hard,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,3.5,hard,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
cred,low,10.0,3.5,hard_amnesic,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,3.5,hard_amnesic,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,3.5,hard_amnesic,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,3.5,hard_amnesic,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,3.5,hard_amnesic,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
cred,low,10.0,3.5,soft,0.1,0.08185995163967213,0.09450101405382157,0.005805911409565851
cred,low,10.0,3.5,soft,0.3,0.023525609121620647,0.005515825450420369,0.009465878428345604
cred,low,10.0,3.5,soft,0.5,0.16606727995673815,0.1462425497174263,0.01634685655531939
cred,low,10.0,3.5,soft,0.7,0.11185972581148144,0.027081046402454345,0.010606368171684153
cred,low,10.0,3.5,soft,0.9,0.15318574008146923,0.10108587205410005,0.0010183983164097298
switch,high,1.5,2.0,hard,0.1,0.02726969500879447,0.0011527432501316015,0.003045369613963089
switch,high,1.5,2.0,hard,0.3,0.03539224814792474,0.012182299971580511,0.01980408651987091
switch,high,1.5,2.0,hard,0.5,0.04272272942662239,0.015492185056209563,0.023639025976881386
switch,high,1.5,2.0,hard,0.7,0.02766362672368685,0.009454779267311086,0.015042726760730147
switch,high,1.5,2.0,hard,0.9,0.014866624871889772,8.383989334108666e-05,0.0008408842670447569
switch,high,1.5,2.0,hard_amnesic,0.1,0.03672609425683816,0.0019068197906017248,0.004795999970561979
switch,high,1.5,2.0,hard_amnesic,0.3,0.04041851717015108,0.021089492529630664,0.02618114820914343
switch,high,1.5,2.0,hard_amnesic,0.5,0.04751676186621189,0.017395098209381104,0.027247704081237317
switch,high,1.5,2.0,hard_amnesic,0.7,0.035588172719875966,0.017110830903053275,0.025945890122093262
switch,high,1.5,2.0,hard_amnesic,0.9,0.028079796210924806,0.0002856200933456643,0.002381209817387813
switch,high,1.5,2.0,soft,0.1,0.04160646835217873,0.007250592783093447,0.00609041940736688
switch,high,1.5,2.0,soft,0.3,0.03274969418426355,0.009771263957023624,0.01575092768500326
switch,high,1.5,2.0,soft,0.5,0.04968503045241038,0.021056760847568513,0.02463311021216214
switch,high,1.5,2.0,soft,0.7,0.02292022236069044,0.007532958865165708,0.010843270605691941
switch,high,1.5,2.0,soft,0.9,0.021296136351426465,0.002452145814895652,0.0026411404606341195
switch,high,1.5,3.5,hard,0.1,0.04555141958942016,0.005826447606086725,0.0037323751910372494
switch,high,1.5,3.5,hard,0.3,0.028155998509327575,0.009890701055526736,0.01509181104513118
switch,high,1.5,3.5,hard,0.5,0.05033853791554769,0.015496135652065278,0.0235855885327328
switch,high,1.5,3.5,hard,0.7,0.02105821212808292,0.007172384738922122,0.01091470123421459
switch,high,1.5,3.5,hard,0.9,0.02282995595932009,0.001078910827636741,0.0008985773291620802
switch,high,1.5,3.5,hard_amnesic,0.1,0.05879243876834711,0.010310396924614901,0.01228569621387578
switch,high,1.5,3.5,hard_amnesic,0.3,0.035374094875653586,0.018708697140216824,0.026568570746167097
switch,high,1.5,3.5,hard_amnesic,0.5,0.06162097674806913,0.028044928312301636,0.04048858258523978
switch,high,1.5,3.5,hard_amnesic,0.7,0.027296273488203692,0.022310146331787115,0.03143423618435918
switch,high,1.5,3.5,hard_amnesic,0.9,0.03685732710758847,0.008623348474502586,0.010680097777737955
switch,high,1.5,3.5,soft,0.1,0.059626847153405355,0.020142963305115696,0.01121148841685681
switch,high,1.5,3.5,soft,0.3,0.024419422973593074,0.004273674607276917,0.006971027726249304
switch,high,1.5,3.5,soft,0.5,0.06007247892022133,0.031160508692264558,0.02218068482587114
switch,high,1.5,3.5,soft,0.7,0.01793651447653772,0.0032462118864059653,0.005485633002172108
switch,high,1.5,3.5,soft,0.9,0.028681520104408286,0.005712352991104148,0.00547639373376228
switch,high,3.0,2.0,hard,0.1,0.0339309502268831,0.0021106052398681585,0.006356071900322604
switch,high,3.0,2.0,hard,0.3,0.045137767531971136,0.01077660003304482,0.019118581402581186
switch,high,3.0,2.0,hard,0.5,0.042919907786448795,0.01112919807434082,0.024186332607641817
switch,high,3.0,2.0,hard,0.7,0.02906743254860243,0.011791050314903266,0.019743863688199782
switch,high,3.0,2.0,hard,0.9,0.013954212423165661,5.6076645851157456e-05,0.0009765731994136218
switch,high,3.0,2.0,hard_amnesic,0.1,0.040543398663898306,0.003346256688237185,0.00805453445517628
switch,high,3.0,2.0,hard_amnesic,0.3,0.04507768800675869,0.011589778542518619,0.021824760308954864
switch,high,3.0,2.0,hard_amnesic,0.5,0.046720828233162565,0.012941243946552277,0.02554727317299694
switch,high,3.0,2.0,hard_amnesic,0.7,0.03382119910597802,0.018754311084747316,0.026077596686664036
switch,high,3.0,2.0,hard_amnesic,0.9,0.023464277464151407,0.00024247944355013207,0.001758535334402893
switch,high,3.0,2.0,soft,0.1,0.051351561191181345,0.0111895540356636,0.010338753008084041
switch,high,3.0,2.0,soft,0.3,0.04425115917623043,0.011333244770765307,0.01749454338103533
switch,high,3.0,2.0,soft,0.5,0.0574180909315745,0.019133778214454653,0.023189522636821492
switch,high,3.0,2.0,soft,0.7,0.023730694665908828,0.00969166159629823,0.016284361878642812
switch,high,3.0,2.0,soft,0.9,0.022230538556973163,0.00043641626834871604,0.0026704950043141195
switch,high,3.0,3.5,hard,0.1,0.038616795927286146,0.0021106052398681585,0.006356071900322604
switch,high,3.0,3.5,hard,0.3,0.04246168820083142,0.01030949863791466,0.018103732297749957
switch,high,3.0,3.5,hard,0.5,0.04633766325910886,0.01112919807434082,0.024186332607641817
switch,high,3.0,3.5,hard,0.7,0.024199847802718503,0.010174187302589432,0.016427668546712085
switch,high,3.0,3.5,hard,0.9,0.017477844957510653,5.6076645851157456e-05,0.0009765731994136218
switch,high,3.0,3.5,hard_amnesic,0.1,0.052719318202634646,0.005525609850883478,0.010135490894499525
switch,high,3.0,3.5,hard_amnesic,0.3,0.04339248106638591,0.011880671292543412,0.021053540179127594
switch,high,3.0,3.5,hard_amnesic,0.5,0.053234421662489574,0.015232024490833282,0.027213784465566278
switch,high,3.0,3.5,hard_amnesic,0.7,0.02732701262871427,0.019477756142616293,0.026545166037431046
switch,high,3.0,3.5,hard_amnesic,0.9,0.030887003521124546,0.0005033159255981667,0.00282697128896757
switch,high,3.0,3.5,soft,0.1,0.07184856595546008,0.02847934797406196,0.013144642158131319
switch,high,3.0,3.5,soft,0.3,0.04260313330153624,0.01129505851864815,0.01490806212023017
switch,high,3.0,3.5,soft,0.5,0.0683219513932864,0.028332592248916627,0.022783137484220787
switch,high,3.0,3.5,soft,0.7,0.019448505273262688,0.005581827640533476,0.010799636702322458
switch,high,3.0,3.5,soft,0.9,0.03194654696782432,0.004986951351165793,0.006260886553077114
switch,high,5.0,2.0,hard,0.1,0.04033892515500387,0.002849536687135691,0.005165066465703489
switch,high,5.0,2.0,hard,0.3,0.052159303588668514,0.010028957962989813,0.020024851211346686
switch,high,5.0,2.0,hard,0.5,0.04193432203332583,0.012310696840286255,0.02334235142916441
switch,high,5.0,2.0,hard,0.7,0.03349688735723496,0.012465362071990964,0.019348591517191382
switch,high,5.0,2.0,hard,0.9,0.01181480092207593,0.0005467122793197854,0.0013085446233286292
switch,high,5.0,2.0,hard_amnesic,0.1,0.04331229855020841,0.0032004163414239826,0.0055579528968473825
switch,high,5.0,2.0,hard_amnesic,0.3,0.052874410663644476,0.010564816713333137,0.020649368739686907
switch,high,5.0,2.0,hard_amnesic,0.5,0.04566016569336256,0.01313373178243637,0.024855623710900544
switch,high,5.0,2.0,hard_amnesic,0.7,0.03672993270715078,0.015870681166648862,0.02337546299211681
switch,high,5.0,2.0,hard_amnesic,0.9,0.018250707699855193,0.0005519288778305276,0.001515453015760073
switch,high,5.0,2.0,soft,0.1,0.04711459788779417,0.004660848230123514,0.006046648852922658
switch,high,5.0,2.0,soft,0.3,0.05852462327400843,0.014104778230190282,0.020640749528538435
switch,high,5.0,2.0,soft,0.5,0.0538599243581295,0.021801944077014922,0.025603454811498522
switch,high,5.0,2.0,soft,0.7,0.03185989623467129,0.013617683291435246,0.017947091190726495
switch,high,5.0,2.0,soft,0.9,0.014327271139621758,0.000620124936103843,0.0015104915150102726
switch,high,5.0,3.5,hard,0.1,0.040461848115921024,0.002849536687135691,0.005165066465703489
switch,high,5.0,3.5,hard,0.3,0.05216768535037836,0.010028957962989813,0.020024851211346686
switch,high,5.0,3.5,hard,0.5,0.04304675820867221,0.012310696840286255,0.02334235142916441
switch,high,5.0,3.5,hard,0.7,0.03246770325581234,0.012395266890525818,0.018935006078099833
switch,high,5.0,3.5,hard,0.9,0.012365652755896272,0.0005467122793197854,0.0013085446233286292
switch,high,5.0,3.5,hard_amnesic,0.1,0.04399996077368657,0.0032191129028797095,0.0055009041642870215
switch,high,5.0,3.5,hard_amnesic,0.3,0.05305430503149828,0.010872591316699988,0.021861552894115448
switch,high,5.0,3.5,hard_amnesic,0.5,0.047505630089839296,0.012822094559669494,0.024744984842836857
switch,high,5.0,3.5,hard_amnesic,0.7,0.03572722417831422,0.020887836694717405,0.026203338081249968
switch,high,5.0,3.5,hard_amnesic,0.9,0.02107733883261683,0.0006161469221115334,0.001708309180919585
switch,high,5.0,3.5,soft,0.1,0.048975002531707286,0.007384486496448512,0.005292070452985059
switch,high,5.0,3.5,soft,0.3,0.06023630947411061,0.015963195681571965,0.019784936673531775
switch,high,5.0,3.5,soft,0.5,0.05714281642039617,0.025125108659267426,0.02561763351317495
switch,high,5.0,3.5,soft,0.7,0.02899955202182135,0.01134067451953889,0.015364989305526251
switch,high,5.0,3.5,soft,0.9,0.017866828910509766,0.0008820396661758645,0.0018656388325437234
switch,high,10.0,2.0,hard,0.1,0.04537914233406384,0.0002635584026575033,0.0021588920893509567
switch,high,10.0,2.0,hard,0.3,0.04906233884712061,0.008587041437625887,0.014973378801951185
switch,high,10.0,2.0,hard,0.5,0.03411318293809891,0.012061176598072052,0.02246800534427166
switch,high,10.0,2.0,hard,0.7,0.028832252364953362,0.008009998321533205,0.016432699225842954
switch,high,10.0,2.0,hard,0.9,0.01340178830623629,0.0011081206798553688,0.002824531143064064
switch,high,10.0,2.0,hard_amnesic,0.1,0.04725129482646783,0.00034910760819911404,0.0024499470688488147
switch,high,10.0,2.0,hard_amnesic,0.3,0.052855208253264424,0.009181625753641131,0.016056496910750867
switch,high,10.0,2.0,hard_amnesic,0.5,0.04143237060308456,0.01612338125705719,0.024816472693346442
switch,high,10.0,2.0,hard_amnesic,0.7,0.038032269821564366,0.017717664003372203,0.02451023250585422
switch,high,10.0,2.0,hard_amnesic,0.9,0.018111106695731502,0.001369440555572532,0.00308094725032106
switch,high,10.0,2.0,soft,0.1,0.05111599005262057,0.0003808032721280996,0.002551471975361892
switch,high,10.0,2.0,soft,0.3,0.058558446502685546,0.009880013763904575,0.016140357992844655
switch,high,10.0,2.0,soft,0.5,0.050297590265671405,0.018178748190402983,0.02466999757103622
switch,high,10.0,2.0,soft,0.7,0.03801876779278121,0.01735243523120882,0.022918766553048045
switch,high,10.0,2.0,soft,0.9,0.014518528072039308,0.001405962109565757,0.0032773206169402157
switch,high,10.0,3.5,hard,0.1,0.04536504534085592,0.0002635584026575033,0.0021588920893509567
switch,high,10.0,3.5,hard,0.3,0.04919574878831704,0.008587041437625887,0.014973378801951185
switch,high,10.0,3.5,hard,0.5,0.03462550069491069,0.012061176598072052,0.02246800534427166
switch,high,10.0,3.5,hard,0.7,0.02880109536012014,0.008009998321533205,0.016432699225842954
switch,high,10.0,3.5,hard,0.9,0.013324780174096447,0.0011081206798553688,0.002824531143064064
switch,high,10.0,3.5,hard_amnesic,0.1,0.047277518183489645,0.0003498362004756872,0.0024670076888605764
switch,high,10.0,3.5,hard_amnesic,0.3,0.05379726026256879,0.009681538492441182,0.016469254393596203
switch,high,10.0,3.5,hard_amnesic,0.5,0.04194346683422724,0.016323962807655336,0.025157817346043884
switch,high,10.0,3.5,hard_amnesic,0.7,0.0402297495587667,0.018993863224983226,0.025805169134400785
switch,high,10.0,3.5,hard_amnesic,0.9,0.0190765154997508,0.0013289260864258034,0.0030029749272242156
switch,high,10.0,3.5,soft,0.1,0.051217220479249946,0.0003822308033704702,0.00257900499409061
switch,high,10.0,3.5,soft,0.3,0.06216656290213267,0.011691382467746737,0.017200992355355993
switch,high,10.0,3.5,soft,0.5,0.05634441784421603,0.02278770476579666,0.024765757843852043
switch,high,10.0,3.5,soft,0.7,0.0370809398965041,0.017531344056129473,0.022154685566201805
switch,high,10.0,3.5,soft,0.9,0.015118145207564057,0.00151819705963137,0.0034764710407715425
switch,inf,1.5,2.0,hard,0.1,0.008568562276661392,1.4416873454992097e-06,0.00010480758663762524
switch,inf,1.5,2.0,hard,0.3,0.019109418243964515,0.001143941640853885,0.0035973014094270186
switch,inf,1.5,2.0,hard,0.5,0.02515025109052658,0.004660041332244873,0.008984622442512772
switch,inf,1.5,2.0,hard,0.7,0.021177459334929774,0.0018354797363281073,0.004237944273118046
switch,inf,1.5,2.0,hard,0.9,0.007246043753623985,6.496906282738024e-08,2.341064858169872e-05
switch,inf,1.5,2.0,hard_amnesic,0.1,0.009616601325571534,5.913846194743555e-05,0.00043402573225703956
switch,inf,1.5,2.0,hard_amnesic,0.3,0.019973620715141298,0.001772957324981692,0.004021182846554438
switch,inf,1.5,2.0,hard_amnesic,0.5,0.025907248304287592,0.0047808074951171875,0.009214358378667385
switch,inf,1.5,2.0,hard_amnesic,0.7,0.023143089932203282,0.002290423035621627,0.005917133718758123
switch,inf,1.5,2.0,hard_amnesic,0.9,0.008360830607016903,4.850089550020531e-05,0.0003191230836867298
switch,inf,1.5,2.0,soft,0.1,0.00882080426762501,1.5108287334386628e-06,0.00010687178350229809
switch,inf,1.5,2.0,soft,0.3,0.018373478214740755,0.0010456358790397668,0.0034158715402372764
switch,inf,1.5,2.0,soft,0.5,0.025331508880853653,0.004698568284511566,0.009059443678124808
switch,inf,1.5,2.0,soft,0.7,0.020453355399370182,0.0015212665796279757,0.0037325595762376907
switch,inf,1.5,2.0,soft,0.9,0.007379484685262066,6.854534151390368e-08,2.4277677890989224e-05
switch,inf,1.5,3.5,hard,0.1,0.008876875698566433,1.4492124319021027e-06,0.00010503129901652253
switch,inf,1.5,3.5,hard,0.3,0.01815911592503389,0.0010500576496124292,0.0033591651919778085
switch,inf,1.5,3.5,hard,0.5,0.025600767465432484,0.004698982834815979,0.00905180175032001
switch,inf,1.5,3.5,hard,0.7,0.019716879729429874,0.0012253330945968476,0.003353724403459637
switch,inf,1.5,3.5,hard,0.9,0.007393279518683774,6.496906282738024e-08,2.341446114369816e-05
switch,inf,1.5,3.5,hard_amnesic,0.1,0.008876875698566433,1.4492124319021027e-06,0.00010503129901652253
switch,inf,1.5,3.5,hard_amnesic,0.3,0.01815911592503389,0.0010500576496124292,0.0033591651919778085
switch,inf,1.5,3.5,hard_amnesic,0.5,0.025600767465432484,0.004698982834815979,0.00905180175032001
switch,inf,1.5,3.5,hard_amnesic,0.7,0.01969067143003145,0.0012253301143646089,0.0033530133829117402
switch,inf,1.5,3.5,hard_amnesic,0.9,0.007393279518683774,6.496906282738024e-08,2.341446114369816e-05
switch,inf,1.5,3.5,soft,0.1,0.008876875698566433,1.4492124319021027e-06,0.00010503129901652253
switch,inf,1.5,3.5,soft,0.3,0.01815911592503389,0.0010500576496124292,0.0033591651919778085
switch,inf,1.5,3.5,soft,0.5,0.025600767465432484,0.004698982834815979,0.00905180175032001
switch,inf,1.5,3.5,soft,0.7,0.01975914570490518,0.0012253324985504,0.0033533777491902583
switch,inf,1.5,3.5,soft,0.9,0.007393279518683774,6.496906282738024e-08,2.341446114369816e-05
switch,inf,3.0,2.0,hard,0.1,0.006951612621545787,5.275011062066959e-08,1.4421759964213798e-05
switch,inf,3.0,2.0,hard,0.3,0.015368965676923595,0.0002701396942138712,0.0014303688217842136
switch,inf,3.0,2.0,hard,0.5,0.01705787402490775,0.0007500910758972168,0.002223975669185165
switch,inf,3.0,2.0,hard,0.7,0.016357584997018167,0.000368420481681806,0.0015557504830212565
switch,inf,3.0,2.0,hard,0.9,0.007224683115879717,1.6450881960228258e-07,1.7115698459200244e-05
switch,inf,3.0,2.0,hard_amnesic,0.1,0.008682561203837392,0.0003737436234950964,0.0008568131299163772
switch,inf,3.0,2.0,hard_amnesic,0.3,0.016424271859526635,0.0004242581725120587,0.0016903792197263102
switch,inf,3.0,2.0,hard_amnesic,0.5,0.01791793872217337,0.0007892954349517822,0.0024941569817019628
switch,inf,3.0,2.0,hard_amnesic,0.7,0.016704766196012487,0.0008729755878448309,0.0022543383539959903
switch,inf,3.0,2.0,hard_amnesic,0.9,0.009012638678153379,1.209974288962634e-06,6.236263788905738e-05
switch,inf,3.0,2.0,soft,0.1,0.007123941955467061,6.645917891900944e-08,1.5727451293369164e-05
switch,inf,3.0,2.0,soft,0.3,0.015065214600066346,0.00023029041290283602,0.0012440735794007195
switch,inf,3.0,2.0,soft,0.5,0.017019180958469708,0.000749034583568573,0.0022203856613487007
switch,inf,3.0,2.0,soft,0.7,0.015980470799605042,0.0003677022457122625,0.001547507702234725
switch,inf,3.0,2.0,soft,0.9,0.007455507177114509,2.2053718569114976e-07,1.9439420436802023e-05
switch,inf,3.0,3.5,hard,0.1,0.007051814402639862,5.275011062066959e-08,1.4421760510017201e-05
switch,inf,3.0,3.5,hard,0.3,0.015019561920066678,0.00023019295930862827,0.0012350646131380927
switch,inf,3.0,3.5,hard,0.5,0.017106498025854427,0.0007500910758972168,0.002223975669185165
switch,inf,3.0,3.5,hard,0.7,0.015880653014977767,0.00036838054656980647,0.0015510046690906166
switch,inf,3.0,3.5,hard,0.9,0.007373296433687233,1.6450881960228258e-07,1.7115698340965934e-05
switch,inf,3.0,3.5,hard_amnesic,0.1,0.007051814402639862,5.275011062066959e-08,1.4421760510017201e-05
switch,inf,3.0,3.5,hard_amnesic,0.3,0.015019561920066678,0.00023019295930862827,0.0012350646131380927
switch,inf,3.0,3.5,hard_amnesic,0.5,0.017257183679938316,0.0007594683766365051,0.0023384243447799238
switch,inf,3.0,3.5,hard_amnesic,0.7,0.015930150904258086,0.0003683829307555975,0.001552073386410484
switch,inf,3.0,3.5,hard_amnesic,0.9,0.007373296433687233,1.6450881960228258e-07,1.7115698340965934e-05
switch,inf,3.0,3.5,soft,0.1,0.007051814402639862,5.275011062066959e-08,1.4421760510017201e-05
switch,inf,3.0,3.5,soft,0.3,0.015019561920066678,0.00023019295930862827,0.0012350646131380927
switch,inf,3.0,3.5,soft,0.5,0.017106501055757204,0.0007500907778739929,0.0022239331156015396
switch,inf,3.0,3.5,soft,0.7,0.015776443117459606,0.0003683799505233587,0.001550882661358628
switch,inf,3.0,3.5,soft,0.9,0.007373296433687233,1.6450881960228258e-07,1.7115698340965934e-05
switch,inf,5.0,2.0,hard,0.1,0.006719719932476676,5.789101123254703e-08,1.525515023290791e-05
switch,inf,5.0,2.0,hard,0.3,0.015153972382843496,4.7342419624332164e-05,0.0009027291987877106
switch,inf,5.0,2.0,hard,0.5,0.016011119042833647,0.0001929256319999695,0.0016225077313720248
switch,inf,5.0,2.0,hard,0.7,0.016103480256001147,0.0012072805166244295,0.0015940726640110369
switch,inf,5.0,2.0,hard,0.9,0.006730491435527824,2.562999727562243e-08,4.38292580025923e-06
switch,inf,5.0,2.0,hard_amnesic,0.1,0.008343385761976237,0.0007008109241723959,0.0009587850574373424
switch,inf,5.0,2.0,hard_amnesic,0.3,0.016306779045760632,0.001302136123180393,0.0021371935187562484
switch,inf,5.0,2.0,hard_amnesic,0.5,0.017306220502654714,0.000780060887336731,0.0028855453044525346
switch,inf,5.0,2.0,hard_amnesic,0.7,0.01599850613355636,0.001336193323135353,0.002050253073575732
switch,inf,5.0,2.0,hard_amnesic,0.9,0.008090403072039308,0.0008388388156891091,0.0010916532846266325
switch,inf,5.0,2.0,soft,0.1,0.006858398659527297,5.975365638177799e-08,1.5797473019173447e-05
