score_type,round,emp_var_sus,mean_sigma_bar_sq,theo_var_sus,ratio_emp_over_theo
surp2,71,0.006002678700048091,0.3872637348308028,0.005454418800433842,1.100516648917872
surp2,72,0.005956256128797549,0.3871799462611021,0.005377499253626418,1.1076256542073597
surp2,73,0.005836653254145873,0.3870975996957398,0.005302706845147121,1.1006931788973786
surp2,74,0.00569598774345269,0.3870185890355496,0.0052299809329128324,1.089102965482575
surp2,75,0.005678307394369237,0.3869332374954867,0.005159109833273156,1.100637043574372
surp2,76,0.005566888509183539,0.3868480425422953,0.005090105822924938,1.0936685214109412
surp2,77,0.0055418885363603294,0.38676476511312063,0.005022919027443125,1.1033203016177988
surp2,78,0.005446641662797135,0.3866806664390552,0.0049574444415263486,1.0986793149254472
surp2,79,0.005399373871957535,0.38659858727637025,0.004893653003498357,1.1033422002127347
surp2,80,0.005409640446910349,0.3865139211156336,0.00483142401394542,1.1196782628260251
surp2,81,0.005345185167159246,0.38643021838132824,0.0047707434368065215,1.1204092691132537
surp2,82,0.005263546946656588,0.38634800117386586,0.004711560989925193,1.1171556428775338
surp2,83,0.005243948725451026,0.3862682392995574,0.004653834208428402,1.1268017919404794
surp2,84,0.005155001890348105,0.3861888026669672,0.004597485746035324,1.121265442702799
surp2,85,0.005066821695617328,0.38610738549884993,0.004542439829398235,1.1154405750903609
surp2,86,0.004974822417526143,0.3860321413773301,0.004488745829968954,1.1082878394031392
surp2,87,0.0049113048870570745,0.3859556515287131,0.004436271856651875,1.107079332771936
surp2,88,0.004880461861609308,0.38587983591305874,0.0043849981353756675,1.112990635557293
surp2,89,0.0048195578633467556,0.38580573251426725,0.004334895870946823,1.111804759982406
surp2,90,0.00473499966193778,0.3857358132988895,0.004285953481098772,1.104771594656666
surp2,91,0.004661850917107677,0.38566730700148316,0.004238102274741573,1.099985468706496
surp2,92,0.004633044104525643,0.38560021138929335,0.004191306645535797,1.1053937343048723
surp2,93,0.0045468874694845965,0.3855331765495498,0.004145518027414514,1.0968200932708063
surp2,94,0.004453278021028281,0.3854642290268857,0.004100683287520061,1.0859843857196434
surp2,95,0.004376929382321916,0.3853959092191768,0.004056799044412388,1.0789120521881552
surp2,96,0.0043222522748547,0.38532764531496905,0.004013829638697594,1.0768399917085627
surp2,97,0.004295892288887399,0.38526057023181975,0.003971758455998142,1.081609653880072
surp2,98,0.004212741727646698,0.3851938734042886,0.00393054972861519,1.0717945372824298
