score_type,round,emp_var_sus,mean_sigma_bar_sq,theo_var_sus,ratio_emp_over_theo
surp2,9,0.05190288178668971,0.3860197645045835,0.04289108494495372,1.2101088571972871
surp2,10,0.03967750104879343,0.38553017232547093,0.038553017232547095,1.029167206537003
surp2,11,0.03989334994132616,0.38510555227244647,0.035009595661131494,1.1394975916736088
surp2,12,0.039535986401878664,0.3847626433933392,0.0320635536161116,1.233050674146494
surp2,13,0.03870053969400981,0.38395695233764093,0.029535150179818535,1.3103214122288098
surp2,14,0.03517781295821785,0.38321875450829856,0.027372768179164182,1.28513903774609
surp2,15,0.03183300078752657,0.3828633625885185,0.0255242241725679,1.2471682027357767
surp2,16,0.02965246260875836,0.3823264389781859,0.02389540243613662,1.2409275252010585
surp2,17,0.025877521033090833,0.38194586538027236,0.022467403845898376,1.1517806512306497
surp2,18,0.023113137346213557,0.38167234170201103,0.021204018983445056,1.090035684473733
surp2,19,0.021898865564418973,0.38137841057824146,0.020072547925170603,1.090985840265859
surp2,20,0.019452336943454104,0.38133310067257875,0.019066655033628938,1.0202280845352747
surp2,21,0.020272983967673436,0.38163077884725355,0.018172894230821596,1.1155616551869896
surp2,22,0.01905672957867305,0.38190067042050246,0.01735912138275011,1.0977934400303153
surp2,23,0.01842480665055116,0.38230864007564447,0.016622114785897587,1.1084514147491629
surp2,24,0.01789175901703324,0.3826021495147583,0.015941756229781594,1.1223204494626977
surp2,25,0.0167977838139727,0.3827508562316322,0.015310034249265287,1.0971748031705943
surp2,26,0.016611872853164292,0.3828647122493007,0.014725565855742334,1.1280974202214702
surp2,27,0.016083385953848058,0.3828743181717861,0.014180530302658744,1.134187904865063
surp2,28,0.014513783480317451,0.38287261753890534,0.013674022054960905,1.0614129055797363
surp2,29,0.01462931083242296,0.3829564893403519,0.013205396184150066,1.107828241456471
surp2,30,0.01476512777149189,0.3829879610382999,0.012766265367943331,1.1565737783085563
sus,1,0.30531898806655877,0.4410664549883313,0.4410664549883313,0.6922289931902352
sus,2,0.14711141120008953,0.382622456632228,0.191311228316114,0.7689638109322539
sus,3,0.07101570827578123,0.3570600389526581,0.11902001298421937,0.59667031195163
sus,4,0.06336045601748655,0.33800996237231856,0.08450249059307964,0.749805781732491
sus,5,0.04683958247675272,0.3336285012916951,0.06672570025833902,0.7019721381027989
sus,6,0.03878005005809144,0.3292238895764957,0.05487064826274928,0.706753998465488
sus,7,0.030283428035014028,0.3259661364143978,0.04656659091634254,0.6503252103942627
sus,8,0.02838238292516982,0.3247832759114911,0.040597909488936386,0.6991094685036553
sus,9,0.024314824559157813,0.32455657023942025,0.03606184113771336,0.674253554229361
sus,10,0.017763121584251192,0.3247068318476593,0.03247068318476593,0.547051057816517
sus,11,0.01657925070730011,0.3245328737100698,0.029502988519097252,0.5619515696373735
sus,12,0.016914370170702516,0.32397460539890655,0.02699788378324221,0.6265072591060412
sus,13,0.01601480861058081,0.32364900267296143,0.02489607712868934,0.6432663478587124
sus,14,0.014502403297742387,0.3236027547023816,0.02311448247874154,0.6274163097131978
sus,15,0.013074427781229808,0.3235217771230425,0.0215681184748695,0.6061923202278272
sus,16,0.012652285339317991,0.3242666041709226,0.020266662760682664,0.6242905153513203
sus,17,0.01219495095859205,0.3250842932507718,0.01912260548533952,0.6377243398103567
sus,18,0.012205669234697132,0.32529832164473965,0.018072128980263315,0.6753863503313318
sus,19,0.011717711299339583,0.3264818145661371,0.017183253398217743,0.6819262352585076
sus,20,0.011651246141657587,0.32896826528157114,0.016448413264078556,0.708350766399004
sus,21,0.012681473943795974,0.329738033049901,0.015701811097614333,0.8076440268551406
sus,22,0.012431247580148476,0.3322175320765998,0.015100796912572718,0.8232179832706966
sus,23,0.013392590061584131,0.3335677241192571,0.014502944526924222,0.9234393772051769
sus,24,0.012229644255251438,0.334223778723086,0.013925990780128584,0.8781884498087048
sus,25,0.011523420257099501,0.33485173910777605,0.013394069564311042,0.8603374950212331
sus,26,0.011852778767584633,0.33511745110557584,0.01288913273482984,0.9195947478727793
sus,27,0.011271624277412306,0.3353610804379178,0.012420780756959918,0.9074811397098618
sus,28,0.011389854984963506,0.3363292622797152,0.012011759367132686,0.9482253712248955
sus,29,0.012327380907421942,0.3366340330217829,0.011608070104199411,1.061966442032626
sus,30,0.012822800375725397,0.3375073895403598,0.011250246318011994,1.1397795224443839
