listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
cred,high,3.0,3.5,hard,0.1,0.10966310161683296,0.09279517556230227,0.005667076114984108
cred,high,3.0,3.5,hard,0.3,0.0338287852310472,0.0007731256882349583,0.003304664204309423
cred,high,3.0,3.5,hard,0.5,0.09048308932946789,0.0592028945684433,0.02000423351419158
cred,high,3.0,3.5,hard,0.7,0.017768930451737542,0.0032874951759974532,0.007367200820165939
cred,high,3.0,3.5,hard,0.9,0.07342893933587606,0.07294038136800134,0.016160723169847794
cred,high,3.0,3.5,hard_amnesic,0.1,0.10966310161683296,0.09279517556230227,0.005667076114984108
cred,high,3.0,3.5,hard_amnesic,0.3,0.0338287852310472,0.0007731256882349583,0.003304664204309423
cred,high,3.0,3.5,hard_amnesic,0.5,0.09048308932946789,0.0592028945684433,0.02000423351419158
cred,high,3.0,3.5,hard_amnesic,0.7,0.017768930451737542,0.0032874951759974532,0.007367200820165939
cred,high,3.0,3.5,hard_amnesic,0.9,0.07342893933587606,0.07294038136800134,0.016160723169847794
cred,high,3.0,3.5,soft,0.1,0.10966310161683296,0.09279517556230227,0.005667076114984108
cred,high,3.0,3.5,soft,0.3,0.0338287852310472,0.0007731256882349583,0.003304664204309423
cred,high,3.0,3.5,soft,0.5,0.09048308932946789,0.0592028945684433,0.02000423351419158
cred,high,3.0,3.5,soft,0.7,0.017768930451737542,0.0032874951759974532,0.007367200820165939
cred,high,3.0,3.5,soft,0.9,0.07342893933587606,0.07294038136800134,0.016160723169847794
cred,high,10.0,2.0,hard,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,2.0,hard,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,2.0,hard,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,2.0,hard,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,2.0,hard,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,high,10.0,2.0,hard_amnesic,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,2.0,hard_amnesic,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,2.0,hard_amnesic,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,2.0,hard_amnesic,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,2.0,hard_amnesic,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,high,10.0,2.0,soft,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,2.0,soft,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,2.0,soft,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,2.0,soft,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,2.0,soft,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,high,10.0,3.5,hard,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,3.5,hard,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,3.5,hard,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,3.5,hard,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,3.5,hard,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,high,10.0,3.5,hard_amnesic,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,3.5,hard_amnesic,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,3.5,hard_amnesic,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,3.5,hard_amnesic,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,3.5,hard_amnesic,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,high,10.0,3.5,soft,0.1,0.17566494896842372,0.13804850752154987,0.021098869945967637
cred,high,10.0,3.5,soft,0.3,0.10103722133437794,0.07120353480180104,0.005333002155687912
cred,high,10.0,3.5,soft,0.5,0.1444715923468272,0.1300608292222023,0.013787695733117288
cred,high,10.0,3.5,soft,0.7,0.028661542719602626,0.01028623481591547,0.011251952942014516
cred,high,10.0,3.5,soft,0.9,0.08202419351206888,0.09453096191088362,0.004462881268697553
cred,inf,1.5,2.0,hard,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,2.0,hard,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,2.0,hard,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,2.0,hard,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,2.0,hard,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,1.5,2.0,hard_amnesic,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,2.0,hard_amnesic,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,2.0,hard_amnesic,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,2.0,hard_amnesic,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,2.0,hard_amnesic,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,1.5,2.0,soft,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,2.0,soft,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,2.0,soft,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,2.0,soft,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,2.0,soft,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,1.5,3.5,hard,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,3.5,hard,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,3.5,hard,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,3.5,hard,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,3.5,hard,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,1.5,3.5,hard_amnesic,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,3.5,hard_amnesic,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,3.5,hard_amnesic,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,3.5,hard_amnesic,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,3.5,hard_amnesic,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,1.5,3.5,soft,0.1,0.006522711296048425,1.4901161138336505e-09,7.817508123934373e-07
cred,inf,1.5,3.5,soft,0.3,0.020196799970666573,0.003516225218772893,0.0055780071402599185
cred,inf,1.5,3.5,soft,0.5,0.01774430254764027,0.00035560776789983115,0.004110741579400686
cred,inf,1.5,3.5,soft,0.7,0.020909283610184973,0.005459757447242719,0.005600127043301957
cred,inf,1.5,3.5,soft,0.9,0.005650696622000823,3.8087368011696654e-06,8.070422292315212e-05
cred,inf,3.0,2.0,hard,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,2.0,hard,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,2.0,hard,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,2.0,hard,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,2.0,hard,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,3.0,2.0,hard_amnesic,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,2.0,hard_amnesic,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,2.0,hard_amnesic,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,2.0,hard_amnesic,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,2.0,hard_amnesic,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,3.0,2.0,soft,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,2.0,soft,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,2.0,soft,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,2.0,soft,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,2.0,soft,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,3.0,3.5,hard,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,3.5,hard,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,3.5,hard,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,3.5,hard,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,3.5,hard,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,3.0,3.5,hard_amnesic,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,3.5,hard_amnesic,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,3.5,hard_amnesic,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,3.5,hard_amnesic,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,3.5,hard_amnesic,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,3.0,3.5,soft,0.1,0.006882607979906926,1.1051694546552564e-08,4.258992435387151e-06
cred,inf,3.0,3.5,soft,0.3,0.016420636582705712,0.001240886549154922,0.002019366580134374
cred,inf,3.0,3.5,soft,0.5,0.013167031899094581,0.0002793585260709127,0.0024018908394888663
cred,inf,3.0,3.5,soft,0.7,0.014317687680323913,9.304245313007294e-05,0.0010352002270641
cred,inf,3.0,3.5,soft,0.9,0.00585077437758448,2.384185793236071e-08,6.880876679105086e-07
cred,inf,10.0,2.0,hard,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,2.0,hard,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,2.0,hard,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,2.0,hard,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,2.0,hard,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,inf,10.0,2.0,hard_amnesic,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,2.0,hard_amnesic,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,2.0,hard_amnesic,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,2.0,hard_amnesic,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,2.0,hard_amnesic,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,inf,10.0,2.0,soft,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,2.0,soft,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,2.0,soft,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,2.0,soft,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,2.0,soft,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,inf,10.0,3.5,hard,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,3.5,hard,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,3.5,hard,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,3.5,hard,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,3.5,hard,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,inf,10.0,3.5,hard_amnesic,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,3.5,hard_amnesic,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,3.5,hard_amnesic,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,3.5,hard_amnesic,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,3.5,hard_amnesic,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,inf,10.0,3.5,soft,0.1,0.0068650342283977355,0.001104026908675824,0.0007904298775861037
cred,inf,10.0,3.5,soft,0.3,0.01236524290094773,0.0006123184164365137,0.0014201350631992682
cred,inf,10.0,3.5,soft,0.5,0.01668101737896601,3.979653120040893e-05,0.000878615430034794
cred,inf,10.0,3.5,soft,0.7,0.01567573511401812,9.891768296559356e-05,0.0014144373997623915
cred,inf,10.0,3.5,soft,0.9,0.0063735915289985035,2.384185793236071e-08,1.5852135267705827e-06
cred,low,1.5,2.0,hard,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,2.0,hard,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,2.0,hard,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,2.0,hard,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,2.0,hard,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,1.5,2.0,hard_amnesic,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,2.0,hard_amnesic,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,2.0,hard_amnesic,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,2.0,hard_amnesic,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,2.0,hard_amnesic,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,1.5,2.0,soft,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,2.0,soft,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,2.0,soft,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,2.0,soft,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,2.0,soft,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,1.5,3.5,hard,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,3.5,hard,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,3.5,hard,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,3.5,hard,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,3.5,hard,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,1.5,3.5,hard_amnesic,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,3.5,hard_amnesic,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,3.5,hard_amnesic,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,3.5,hard_amnesic,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,3.5,hard_amnesic,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,1.5,3.5,soft,0.1,0.045801573555502635,0.027395280450582496,0.016400712092377034
cred,low,1.5,3.5,soft,0.3,0.015589069196250699,0.0006789064407348555,0.0032786361977438596
cred,low,1.5,3.5,soft,0.5,0.05892054862942961,0.03636354605356852,0.018987896165344863
cred,low,1.5,3.5,soft,0.7,0.024527578087647755,0.0011837073167165239,0.0024202713921113173
cred,low,1.5,3.5,soft,0.9,0.06673080610235534,0.03868851761023206,0.012389060504119698
cred,low,3.0,2.0,hard,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,2.0,hard,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,2.0,hard,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,2.0,hard,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,2.0,hard,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,3.0,2.0,hard_amnesic,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,2.0,hard_amnesic,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,2.0,hard_amnesic,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,2.0,hard_amnesic,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,2.0,hard_amnesic,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,3.0,2.0,soft,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,2.0,soft,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,2.0,soft,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,2.0,soft,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,2.0,soft,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,3.0,3.5,hard,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,3.5,hard,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,3.5,hard,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,3.5,hard,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,3.5,hard,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,3.0,3.5,hard_amnesic,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,3.5,hard_amnesic,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,3.5,hard_amnesic,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,3.5,hard_amnesic,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,3.5,hard_amnesic,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,3.0,3.5,soft,0.1,0.07382359678546589,0.07292719893157482,0.01912094065984699
cred,low,3.0,3.5,soft,0.3,0.01558529138084914,0.002642421722412099,0.005105165137986963
cred,low,3.0,3.5,soft,0.5,0.09441635454363292,0.07175538142522177,0.01906341830472229
cred,low,3.0,3.5,soft,0.7,0.03123192361328337,7.349431514741915e-05,0.0014982411617287046
cred,low,3.0,3.5,soft,0.9,0.10418569979733894,0.09279307921727502,0.007693407594319979
cred,low,10.0,2.0,hard,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,2.0,hard,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,2.0,hard,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,2.0,hard,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,2.0,hard,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
cred,low,10.0,2.0,hard_amnesic,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,2.0,hard_amnesic,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,2.0,hard_amnesic,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,2.0,hard_amnesic,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,2.0,hard_amnesic,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
cred,low,10.0,2.0,soft,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,2.0,soft,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,2.0,soft,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,2.0,soft,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,2.0,soft,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
cred,low,10.0,3.5,hard,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,3.5,hard,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,3.5,hard,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,3.5,hard,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,3.5,hard,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
cred,low,10.0,3.5,hard_amnesic,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,3.5,hard_amnesic,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,3.5,hard_amnesic,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,3.5,hard_amnesic,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,3.5,hard_amnesic,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
cred,low,10.0,3.5,soft,0.1,0.08416888022257224,0.09490307979285717,0.005176110104112771
cred,low,10.0,3.5,soft,0.3,0.022975038720501783,0.008949154118696838,0.011209124732704367
cred,low,10.0,3.5,soft,0.5,0.15622770738270547,0.13891845693190893,0.017946325438000107
cred,low,10.0,3.5,soft,0.7,0.14153258245653574,0.09290549963712688,0.005780105852621394
cred,low,10.0,3.5,soft,0.9,0.1737157268093692,0.13617019852002465,0.021335764552713955
switch,high,1.5,2.0,hard,0.1,0.03192987118081914,0.00046979983647663835,0.002360115642261462
switch,high,1.5,2.0,hard,0.3,0.03394439990917841,0.006541764438152316,0.014425530121661723
switch,high,1.5,2.0,hard,0.5,0.04040849868787659,0.012590028842290242,0.02469049144225816
switch,high,1.5,2.0,hard,0.7,0.030058040334781013,0.010889843702316286,0.015513821986193459
switch,high,1.5,2.0,hard,0.9,0.017379343575901478,0.00016342103481294945,0.0016036579891306247
switch,high,1.5,2.0,hard_amnesic,0.1,0.04284679848535193,0.0021567626545826537,0.006041391567926742
switch,high,1.5,2.0,hard_amnesic,0.3,0.038514382808738284,0.01171660547455152,0.02071902152771751
