listener,psi_star,alpha,c,switch_type,mean_abias,abias_r150,std_150
cred,low,10.0,2.0,soft,0.1157239871183369,0.0943692778001229,0.012289486136030519
cred,low,10.0,3.5,hard,0.1157239871183369,0.0943692778001229,0.012289486136030519
cred,low,10.0,3.5,hard_amnesic,0.1157239871183369,0.0943692778001229,0.012289486136030519
cred,low,10.0,3.5,soft,0.1157239871183369,0.0943692778001229,0.012289486136030519
switch,high,1.5,2.0,hard,0.030744030737711325,0.006130971570809687,0.011718723436301086
switch,high,1.5,2.0,hard_amnesic,0.039831178822484284,0.0100606085707744,0.017177380031450105
switch,high,1.5,2.0,soft,0.0353507416278455,0.008759740198651956,0.01269058409480863
switch,high,1.5,3.5,hard,0.03508236084947984,0.006327617312471079,0.011313317160521214
switch,high,1.5,3.5,hard_amnesic,0.04613168836275737,0.021250523661573734,0.027655783314642877
switch,high,1.5,3.5,soft,0.04130492803663016,0.01510056038200856,0.012646131944972392
switch,high,3.0,2.0,hard,0.03478096545663146,0.00950569288929304,0.013345200361262927
switch,high,3.0,2.0,hard_amnesic,0.04081307672437695,0.011630812510848049,0.015516947974769883
switch,high,3.0,2.0,soft,0.041214786650737134,0.011349581415454554,0.01315439983253332
switch,high,3.0,3.5,hard,0.03567476161330939,0.009201783130566287,0.012522506074500655
switch,high,3.0,3.5,hard_amnesic,0.04395293218738504,0.013683662901322054,0.017762200387191028
switch,high,3.0,3.5,soft,0.049170929679042776,0.016775412499904642,0.013442417809375135
switch,high,10.0,2.0,hard,0.09921489963733489,0.044476740216215456,0.027612450974066106
switch,high,10.0,2.0,hard_amnesic,0.10315104589816597,0.0483362150390943,0.028267626654390105
switch,high,10.0,2.0,soft,0.10738412792334955,0.04826669018467268,0.02887157959573718
switch,high,10.0,3.5,hard,0.0993901138813297,0.044476740216215456,0.027612450974066106
switch,high,10.0,3.5,hard_amnesic,0.10413328922930691,0.048778393218914674,0.02898217478647268
switch,high,10.0,3.5,soft,0.10860943602399695,0.0493273210823536,0.028572233623785147
switch,inf,1.5,2.0,hard,0.01454437338213126,0.001973807791868846,0.003416562032063082
switch,inf,1.5,2.0,hard_amnesic,0.01547714484333992,0.002304602026939392,0.004086453765983258
switch,inf,1.5,2.0,soft,0.014412769726448591,0.0018874832789103194,0.0032100932899274044
switch,inf,1.5,3.5,hard,0.01426724389344454,0.0018905204534530643,0.003189665351059899
switch,inf,1.5,3.5,hard_amnesic,0.014307930811809172,0.001871505777041118,0.0031234253705448066
switch,inf,1.5,3.5,soft,0.014205156490173603,0.0018670861919720977,0.0030747283054290554
switch,inf,3.0,2.0,hard,0.012241196910904516,0.0007739352186520909,0.0020726847609730064
switch,inf,3.0,2.0,hard_amnesic,0.018093838375575013,0.005294100736578308,0.0076316305693777675
switch,inf,3.0,2.0,soft,0.011982000457545125,0.001006495540340743,0.001804746360025716
switch,inf,3.0,3.5,hard,0.011628468299110734,0.000727141678333284,0.0017918868717505746
switch,inf,3.0,3.5,hard_amnesic,0.013853202745318417,0.004110292385021848,0.0061060157992264994
switch,inf,3.0,3.5,soft,0.011353699308170217,0.0005484825670719163,0.0013184071497818121
switch,inf,10.0,2.0,hard,0.01220571048865716,0.0013148759851853056,0.0028959648944920347
switch,inf,10.0,2.0,hard_amnesic,0.019431477927068872,0.0025929426451524107,0.004778433132874678
switch,inf,10.0,2.0,soft,0.013657568379044535,0.0022000269144773496,0.004003134046291608
switch,inf,10.0,3.5,hard,0.012184596322211957,0.0013148565143346791,0.002895894930338808
switch,inf,10.0,3.5,hard_amnesic,0.021965825490521066,0.00660592643916607,0.007570724565109555
switch,inf,10.0,3.5,soft,0.01288952158427901,0.0020511298924684547,0.00302126863825149
switch,low,1.5,2.0,hard,0.03038583361648851,0.007610859905680022,0.011983101805511277
switch,low,1.5,2.0,hard_amnesic,0.038534683083030916,0.010138589536150298,0.016559003540605584
switch,low,1.5,2.0,soft,0.03531246658778853,0.009911432579159735,0.011563525321830543
switch,low,1.5,3.5,hard,0.03518488469259606,0.008591606462995212,0.010793859358251723
switch,low,1.5,3.5,hard_amnesic,0.04651763335648511,0.02056929142276446,0.028315480398999476
switch,low,1.5,3.5,soft,0.03976878912021717,0.013989015772938729,0.010263379723115426
switch,low,3.0,2.0,hard,0.032504151461488676,0.008326603775223098,0.013288071297854647
switch,low,3.0,2.0,hard_amnesic,0.03712966678665744,0.010077809636791548,0.015494000865074515
switch,low,3.0,2.0,soft,0.038249079432984195,0.010545145904024443,0.012371221583233212
switch,low,3.0,3.5,hard,0.033086820691459705,0.008189514840642611,0.012903375788823154
switch,low,3.0,3.5,hard_amnesic,0.0408154134179155,0.010936270346244177,0.016932074929195552
switch,low,3.0,3.5,soft,0.04414068397170967,0.01312156970302264,0.01221911008961115
switch,low,10.0,2.0,hard,0.09959661567641628,0.04160136771202087,0.025707793281562485
switch,low,10.0,2.0,hard_amnesic,0.1045959450514449,0.04593718294302622,0.02806916704724822
switch,low,10.0,2.0,soft,0.10653859930902718,0.04548168374598026,0.02717497124504793
switch,low,10.0,3.5,hard,0.09974291449556746,0.04160136771202087,0.025707793281562485
switch,low,10.0,3.5,hard_amnesic,0.10552748002979488,0.04666328190763791,0.02885300773419014
switch,low,10.0,3.5,soft,0.107906576530536,0.047075014243523276,0.027425055204389915
vig,high,1.5,2.0,hard,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,1.5,2.0,hard_amnesic,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,1.5,2.0,soft,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,1.5,3.5,hard,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,1.5,3.5,hard_amnesic,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,1.5,3.5,soft,0.029375742733147414,0.006131931801637018,0.01175472257886592
vig,high,3.0,2.0,hard,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,3.0,2.0,hard_amnesic,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,3.0,2.0,soft,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,3.0,3.5,hard,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,3.0,3.5,hard_amnesic,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,3.0,3.5,soft,0.03464904746443034,0.009511742164691294,0.013433818338037232
vig,high,10.0,2.0,hard,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,high,10.0,2.0,hard_amnesic,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,high,10.0,2.0,soft,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,high,10.0,3.5,hard,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,high,10.0,3.5,hard_amnesic,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,high,10.0,3.5,soft,0.09917615466836426,0.044476740216215456,0.027612450974066106
vig,inf,1.5,2.0,hard,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,1.5,2.0,hard_amnesic,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,1.5,2.0,soft,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,1.5,3.5,hard,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,1.5,3.5,hard_amnesic,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,1.5,3.5,soft,0.014989508253203498,0.0020319205522537236,0.003563523324660751
vig,inf,3.0,2.0,hard,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,3.0,2.0,hard_amnesic,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,3.0,2.0,soft,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,3.0,3.5,hard,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,3.0,3.5,hard_amnesic,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,3.0,3.5,soft,0.012694101489881676,0.000791839957237244,0.002193355649071281
vig,inf,10.0,2.0,hard,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,inf,10.0,2.0,hard_amnesic,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,inf,10.0,2.0,soft,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,inf,10.0,3.5,hard,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,inf,10.0,3.5,hard_amnesic,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,inf,10.0,3.5,soft,0.012184915832910276,0.0013148759851853056,0.0028959648944920347
vig,low,1.5,2.0,hard,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,1.5,2.0,hard_amnesic,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,1.5,2.0,soft,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,1.5,3.5,hard,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,1.5,3.5,hard_amnesic,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,1.5,3.5,soft,0.029313371926380533,0.007624655957023304,0.012063008063205321
vig,low,3.0,2.0,hard,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,3.0,2.0,hard_amnesic,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,3.0,2.0,soft,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,3.0,3.5,hard,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,3.0,3.5,hard_amnesic,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,3.0,3.5,soft,0.03225652351468801,0.00843951007227103,0.013496627213281537
vig,low,10.0,2.0,hard,0.09945116610156164,0.04160136771202087,0.025707793281562485
vig,low,10.0,2.0,hard_amnesic,0.09945116610156164,0.04160136771202087,0.025707793281562485
vig,low,10.0,2.0,soft,0.09945116610156164,0.04160136771202087,0.025707793281562485
vig,low,10.0,3.5,hard,0.09945116610156164,0.04160136771202087,0.025707793281562485
vig,low,10.0,3.5,hard_amnesic,0.09945116610156164,0.04160136771202087,0.025707793281562485
vig,low,10.0,3.5,soft,0.09945116610156164,0.04160136771202087,0.025707793281562485
