psi_star,alpha,c,switch_type,n,rate,mean_tau,median_tau,abias_cred_at_tau,bias_cred_at_tau,abias_sw_at_tau,recovery_median,recovery_mean,recovery_frac,mean_abias_sw_post,mean_abias_cred_post,mean_abias_vig_post
high,3.0,2.0,hard_amnesic,300,0.9733333333333334,16.246575342465754,5.0,0.1414762522668055,0.06908823288466834,0.2410958904109589,1.0,5.381944444444445,0.9863013698630136,0.03854526925780545,0.061513817789566765,0.029686360633035917
high,3.0,3.5,hard_amnesic,300,0.91,29.882783882783883,22.0,0.10374126527117286,0.06774718146839423,0.24395604395604392,5.0,12.235955056179776,0.978021978021978,0.041871376891564296,0.060448428466389224,0.024335145402129325
low,3.0,2.0,hard_amnesic,300,0.98,15.054421768707483,5.5,0.1395264093821146,-0.06346817622278011,0.24081632653061225,1.0,5.140410958904109,0.9931972789115646,0.03672542312175371,0.058935834351322706,0.02873063856733742
low,3.0,3.5,hard_amnesic,300,0.9166666666666666,31.476363636363637,21.0,0.10426674571362408,-0.06405274233492937,0.24363636363636362,4.0,11.026315789473685,0.9672727272727273,0.04250176212860964,0.06262197965337263,0.02455320212191354
