listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
switch,high,3.0,3.5,hard_amnesic,0.3,0.04731890642642975,0.017853122899929685,0.023281486086004104
switch,high,3.0,3.5,hard_amnesic,0.5,0.056122571534580654,0.017014434933662413,0.028386682512549062
switch,high,3.0,3.5,hard_amnesic,0.7,0.03498437799414001,0.022239374717076637,0.028380235507696246
switch,high,3.0,3.5,hard_amnesic,0.9,0.027702702740828217,0.00010804533958437279,0.0013884645251342439
switch,inf,3.0,2.0,hard_amnesic,0.1,0.014091500752502015,0.002888310203949605,0.003101049767024248
switch,inf,3.0,2.0,hard_amnesic,0.3,0.02466100628640917,0.0069969231883684835,0.014136375682937796
switch,inf,3.0,2.0,hard_amnesic,0.5,0.013708581470780903,0.00022968153158823648,0.0020307102912435464
switch,inf,3.0,2.0,hard_amnesic,0.7,0.023816689181327812,0.00642800271511077,0.012328404618377439
switch,inf,3.0,2.0,hard_amnesic,0.9,0.01297441614005303,0.001083264748255434,0.0023479137692858625
switch,inf,3.0,3.5,hard_amnesic,0.1,0.010492116620971093,0.0075131652255852974,0.00711287679582685
switch,inf,3.0,3.5,hard_amnesic,0.3,0.019947981372641196,0.0035242768128713,0.008078018376484883
switch,inf,3.0,3.5,hard_amnesic,0.5,0.013538828406069014,0.00032957345247268676,0.0027788616292430865
switch,inf,3.0,3.5,hard_amnesic,0.7,0.018897354353798756,0.011271122097969048,0.01553096399432737
switch,inf,3.0,3.5,hard_amnesic,0.9,0.009177407152122943,0.003641245762507143,0.0027702632581210196
switch,low,3.0,2.0,hard_amnesic,0.1,0.02118688382373916,0.001368710895379379,0.002401563579149979
switch,low,3.0,2.0,hard_amnesic,0.3,0.03874524574495024,0.024851960589488346,0.028530515786648416
switch,low,3.0,2.0,hard_amnesic,0.5,0.04424266076584657,0.013918807605902354,0.025343600443253914
switch,low,3.0,2.0,hard_amnesic,0.7,0.04520543319318028,0.01351359268029529,0.021848104242235423
switch,low,3.0,2.0,hard_amnesic,0.9,0.04496272910303542,0.006146883964538596,0.005950405035588583
switch,low,3.0,3.5,hard_amnesic,0.1,0.02948876758416494,0.0015085422744353556,0.003450100449663296
switch,low,3.0,3.5,hard_amnesic,0.3,0.030813259917994332,0.026162641048431395,0.036295199829813406
switch,low,3.0,3.5,hard_amnesic,0.5,0.05273091507951419,0.01626319388548533,0.02723467068281025
switch,low,3.0,3.5,hard_amnesic,0.7,0.047810833774672594,0.018170950015385934,0.02576772766454572
switch,low,3.0,3.5,hard_amnesic,0.9,0.05718301027350957,0.006175971031188987,0.009026550748589083
vig,high,3.0,2.0,hard_amnesic,0.1,0.03857944979187515,0.0064826341966787914,0.007961011461812361
vig,high,3.0,2.0,hard_amnesic,0.3,0.04372092944648531,0.012943949202696488,0.020000074904722474
vig,high,3.0,2.0,hard_amnesic,0.5,0.044377234758602245,0.01625371426343918,0.02399156658599774
vig,high,3.0,2.0,hard_amnesic,0.7,0.029693500632047655,0.008708298007647193,0.01520317451019461
vig,high,3.0,2.0,hard_amnesic,0.9,0.013920848157670786,0.000572896997133913,0.0024628420376217263
vig,high,3.0,3.5,hard_amnesic,0.1,0.03321732512695922,0.00452424970765908,0.007058915233251166
vig,high,3.0,3.5,hard_amnesic,0.3,0.04246193678577741,0.012891016801198328,0.019041113652444135
vig,high,3.0,3.5,hard_amnesic,0.5,0.04433919382757611,0.0165538693467776,0.026349460364629824
vig,high,3.0,3.5,hard_amnesic,0.7,0.035745814064476224,0.012336981296539307,0.01730186405669277
vig,high,3.0,3.5,hard_amnesic,0.9,0.011371135811011018,2.9045343399070055e-05,0.0005715737733697897
vig,inf,3.0,2.0,hard_amnesic,0.1,0.0061405722076694124,7.202227904808586e-09,4.260859973972039e-06
vig,inf,3.0,2.0,hard_amnesic,0.3,0.021823397912747334,0.002859046459198004,0.00514215754928955
vig,inf,3.0,2.0,hard_amnesic,0.5,0.013051768375767601,0.00013236751159032185,0.0016870449071575422
vig,inf,3.0,2.0,hard_amnesic,0.7,0.020643401668469095,0.001966051856676717,0.002940858233826778
vig,inf,3.0,2.0,hard_amnesic,0.9,0.004936049136850592,2.384185793236071e-08,9.437439398851666e-07
vig,inf,3.0,3.5,hard_amnesic,0.1,0.00486144782768355,1.4901161138336505e-09,2.0537384115189757e-07
vig,inf,3.0,3.5,hard_amnesic,0.3,0.026659879835446678,0.004592212935288753,0.007765964074405929
vig,inf,3.0,3.5,hard_amnesic,0.5,0.012872884419229295,0.00032943735520044964,0.00276864000261412
vig,inf,3.0,3.5,hard_amnesic,0.7,0.02299973781572446,0.003984503944714842,0.007261807440409029
vig,inf,3.0,3.5,hard_amnesic,0.9,0.004548901836077395,2.384185793236071e-08,7.816052031669092e-07
vig,low,3.0,2.0,hard_amnesic,0.1,0.01222176057514217,0.00041548075775304876,0.0013130390668313415
vig,low,3.0,2.0,hard_amnesic,0.3,0.0336377596154809,0.01656289224823316,0.021887947157180558
vig,low,3.0,2.0,hard_amnesic,0.5,0.04108069363236427,0.013594807684421539,0.024394527287222446
vig,low,3.0,2.0,hard_amnesic,0.7,0.04266830276780657,0.01342835545539854,0.019001632874521116
vig,low,3.0,2.0,hard_amnesic,0.9,0.03663741908470792,0.005660618344942751,0.005827068948607443
vig,low,3.0,3.5,hard_amnesic,0.1,0.012117384626633589,0.0006748642772436087,0.001306654691793104
vig,low,3.0,3.5,hard_amnesic,0.3,0.03467815503047573,0.00914549027880033,0.01709946639214953
vig,low,3.0,3.5,hard_amnesic,0.5,0.04251084879371855,0.014622172216574351,0.02486424349869291
vig,low,3.0,3.5,hard_amnesic,0.7,0.045259244856569486,0.014662813742955512,0.02122917184024118
vig,low,3.0,3.5,hard_amnesic,0.9,0.031262623194191215,0.0025857607523600483,0.005847754678931475
