listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
cred,low,10.0,2.0,soft,0.7,0.06341825152105753,0.023273698190848006,0.005600732223865634
cred,low,10.0,2.0,soft,0.9,0.1676388025217586,0.12933880388736727,0.019364112086623208
cred,low,10.0,3.5,hard,0.1,0.08181738973160588,0.09778077490627765,0.005043709275287256
cred,low,10.0,3.5,hard,0.3,0.020793364822864525,0.003843026111523299,0.007743329899797876
cred,low,10.0,3.5,hard,0.5,0.13780749196145267,0.12905388027429582,0.011943836246913028
cred,low,10.0,3.5,hard,0.7,0.09880133202605774,0.05905007501443225,0.004123843573264215
cred,low,10.0,3.5,hard,0.9,0.1623102552758323,0.12495269974072777,0.01845229422583543
cred,low,10.0,3.5,soft,0.1,0.0858202835404211,0.09593867237369219,0.004259606435596197
cred,low,10.0,3.5,soft,0.3,0.02291516172124279,0.007079942673444737,0.011104814282043662
cred,low,10.0,3.5,soft,0.5,0.15194247226085927,0.13625733653704325,0.015317595341669706
cred,low,10.0,3.5,soft,0.7,0.08162658670941987,0.054727327525615675,0.003946499513949675
cred,low,10.0,3.5,soft,0.9,0.16726956062515577,0.12675383190313977,0.02154884040455727
switch,high,1.5,2.0,hard,0.1,0.034846605901088984,0.0017908311138550386,0.003519527790903491
switch,high,1.5,2.0,hard,0.3,0.03581480386356513,0.007091730336348219,0.01602647628945609
switch,high,1.5,2.0,hard,0.5,0.043637467957205245,0.011779482165972391,0.02357672821575155
switch,high,1.5,2.0,hard,0.7,0.02707859531905917,0.010321307778358461,0.01840618885362346
switch,high,1.5,2.0,hard,0.9,0.018138901372750624,0.001099874575932843,0.001554942821165639
switch,high,1.5,2.0,soft,0.1,0.043420737347669075,0.008405461783210432,0.01002535474412222
switch,high,1.5,2.0,soft,0.3,0.02953985812250111,0.00997286101182302,0.014864070743594008
switch,high,1.5,2.0,soft,0.5,0.042149488652745884,0.016039707760016123,0.022154551302082836
