,null (inf),null (inf),null (inf),pers+,pers+,pers+,pers-,pers-,pers-
,err_T,err_t30,P(theta*)_T,err_T,err_t30,P(theta*)_T,err_T,err_t30,P(theta*)_T
policy,,,,,,,,,
cred,0.022499369457364082,0.022499369457364082,0.7626571655273438,0.1082146018743515,0.1082146018743515,0.3386933207511902,0.10178795456886292,0.10178795456886292,0.36021485924720764
vig,0.023227471858263016,0.023227471858263016,0.750648558139801,0.05043147876858711,0.05043147876858711,0.5162784457206726,0.04964054003357887,0.04964054003357887,0.5259796380996704
soft,0.022490592673420906,0.022490592673420906,0.7623026967048645,0.06906440109014511,0.06906440109014511,0.44959020614624023,0.06835804879665375,0.06835804879665375,0.4564954936504364
hard,0.022718604654073715,0.022718604654073715,0.76046222448349,0.059445712715387344,0.059445712715387344,0.45001402497291565,0.06385713815689087,0.06385713815689087,0.4503896236419678
